#2024-02-28 12:00:55.455041
#Chr	Start	Stop	EntrezID										Gene_Accession
1	12066594	12066750	9927										MFN2;NM_014874.4
1	12067109	12067306	9927										MFN2;NM_014874.4
1	12069648	12069783	9927										MFN2;NM_014874.4
1	12071552	12071622	9927										MFN2;NM_014874.4
1	12290086	12290177	55187										VPS13D;NM_015378.4
1	12294247	12294420	55187										VPS13D;NM_015378.4
1	12302569	12302647	55187										VPS13D;NM_015378.4
1	12304302	12304493	55187										VPS13D;NM_015378.4
1	12304593	12304674	55187										VPS13D;NM_015378.4
1	12309279	12309396	55187										VPS13D;NM_015378.4
1	12313778	12313883	55187										VPS13D;NM_015378.4
1	12316389	12316560	55187										VPS13D;NM_015378.4
1	12317043	12317144	55187										VPS13D;NM_015378.4
1	12317991	12318160	55187										VPS13D;NM_015378.4
1	12320749	12320851	55187										VPS13D;NM_015378.4
1	12321004	12321206	55187										VPS13D;NM_015378.4
1	12321957	12322137	55187										VPS13D;NM_015378.4
1	12326937	12327068	55187										VPS13D;NM_015378.4
1	12327901	12327977	55187										VPS13D;NM_015378.4
1	12328762	12328933	55187										VPS13D;NM_015378.4
1	12331050	12331181	55187										VPS13D;NM_015378.4
1	12333059	12333192	55187										VPS13D;NM_015378.4
1	12335881	12338095	55187										VPS13D;NM_015378.4
1	12339555	12339707	55187										VPS13D;NM_015378.4
1	12342761	12343793	55187										VPS13D;NM_015378.4
1	12348279	12348370	55187										VPS13D;NM_015378.4
1	12351054	12351181	55187										VPS13D;NM_015378.4
1	12353580	12353761	55187										VPS13D;NM_015378.4
1	12359258	12359441	55187										VPS13D;NM_015378.4
1	12364562	12364785	55187										VPS13D;NM_015378.4
1	12368487	12368698	55187										VPS13D;NM_015378.4
1	12371510	12371682	55187										VPS13D;NM_015378.4
1	12371869	12371982	55187										VPS13D;NM_015378.4
1	12374171	12374384	55187										VPS13D;NM_015378.4
1	12378128	12378394	55187										VPS13D;NM_015378.4
1	12379553	12379687	55187										VPS13D;NM_015378.4
1	12381865	12382021	55187										VPS13D;NM_015378.4
1	12382592	12382803	55187										VPS13D;NM_015378.4
1	12383762	12383837	55187										VPS13D;NM_015378.4
1	12387704	12387911	55187										VPS13D;NM_015378.4
1	12389885	12389975	55187										VPS13D;NM_015378.4
1	12393282	12393423	55187										VPS13D;NM_015378.4
1	12395761	12395884	55187										VPS13D;NM_015378.4
1	12398287	12398362	55187										VPS13D;NM_015378.4
1	12401836	12401942	55187										VPS13D;NM_015378.4
1	12402955	12403108	55187										VPS13D;NM_015378.4
1	12405430	12405566	55187										VPS13D;NM_015378.4
1	12406661	12406709	55187										VPS13D;NM_015378.4
1	12408879	12409030	55187										VPS13D;NM_015378.4
1	12409220	12409431	55187										VPS13D;NM_015378.4
1	12414030	12414278	55187										VPS13D;NM_015378.4
1	12415955	12416147	55187										VPS13D;NM_015378.4
1	12416454	12416581	55187										VPS13D;NM_015378.4
1	12418514	12418657	55187										VPS13D;NM_015378.4
1	12422775	12422906	55187										VPS13D;NM_015378.4
1	12423127	12423303	55187										VPS13D;NM_015378.4
1	12428522	12428646	55187										VPS13D;NM_015378.4
1	12429521	12429757	55187										VPS13D;NM_015378.4
1	12433804	12433913	55187										VPS13D;NM_015378.4
1	12438481	12438645	55187										VPS13D;NM_015378.4
1	12439541	12439650	55187										VPS13D;NM_015378.4
1	12443034	12443214	55187										VPS13D;NM_015378.4
1	12445318	12445432	55187										VPS13D;NM_015378.4
1	12446243	12446393	55187										VPS13D;NM_015378.4
1	12460237	12460387	55187										VPS13D;NM_015378.4
1	12461660	12461757	55187										VPS13D;NM_015378.4
1	12463877	12464026	55187										VPS13D;NM_015378.4
1	12475139	12475274	55187										VPS13D;NM_015378.4
1	12476712	12476880	55187										VPS13D;NM_015378.4
1	12516053	12516186	55187										VPS13D;NM_015378.4
1	12520255	12520451	55187										VPS13D;NM_015378.4
1	12557553	12557685	55187										VPS13D;NM_015378.4
1	12566906	12567147	55187										VPS13D;NM_015378.4
1	12568946	12569078	55187										VPS13D;NM_015378.4
1	17312715	17312853	23400										ATP13A2;NM_022089.4
1	17312957	17313127	23400										ATP13A2;NM_022089.4
1	17313299	17313451	23400										ATP13A2;NM_022089.4
1	17313540	17313764	23400										ATP13A2;NM_022089.4
1	17314632	17314729	23400										ATP13A2;NM_022089.4
1	17314816	17314969	23400										ATP13A2;NM_022089.4
1	17316185	17316265	23400										ATP13A2;NM_022089.4
1	17316381	17316498	23400										ATP13A2;NM_022089.4
1	17316621	17316782	23400										ATP13A2;NM_022089.4
1	17318228	17318353	23400										ATP13A2;NM_022089.4
1	17318503	17318624	23400										ATP13A2;NM_022089.4
1	17318737	17318897	23400										ATP13A2;NM_022089.4
1	17318980	17319076	23400										ATP13A2;NM_022089.4
1	17320123	17320330	23400										ATP13A2;NM_022089.4
1	17322470	17322659	23400										ATP13A2;NM_022089.4
1	17322748	17322795	23400										ATP13A2;NM_022089.4
1	17322880	17322991	23400										ATP13A2;NM_022089.4
1	17323514	17323670	23400										ATP13A2;NM_022089.4
1	17326505	17326637	23400										ATP13A2;NM_022089.4
1	17326740	17326807	23400										ATP13A2;NM_022089.4
1	17326894	17327029	23400										ATP13A2;NM_022089.4
1	17328528	17328598	23400										ATP13A2;NM_022089.4
1	17328790	17328868	23400										ATP13A2;NM_022089.4
1	17330826	17330906	23400										ATP13A2;NM_022089.4
1	17331186	17331316	23400										ATP13A2;NM_022089.4
1	17331508	17331567	23400										ATP13A2;NM_022089.4
1	17331868	17332051	23400										ATP13A2;NM_022089.4
1	17332178	17332273	23400										ATP13A2;NM_022089.4
1	17338223	17338423	23400										ATP13A2;NM_022089.4
1	18957339	18958182	5081										PAX7;NM_002584.3
1	18960796	18961032	5081										PAX7;NM_002584.3
1	18961604	18961734	5081										PAX7;NM_002584.3
1	18962730	18962865	5081										PAX7;NM_002584.3
1	19018247	19018447	5081										PAX7;NM_002584.3
1	19027146	19027312	5081										PAX7;NM_002584.3
1	19029587	19029790	5081										PAX7;NM_002584.3
1	19062125	19062533	5081										PAX7;NM_002584.3
1	20959950	20960428	65018										PINK1;NM_032409.3
1	20964334	20964622	65018										PINK1;NM_032409.3
1	20966384	20966485	65018										PINK1;NM_032409.3
1	20970982	20971165	65018										PINK1;NM_032409.3
1	20972052	20972216	65018										PINK1;NM_032409.3
1	20974997	20975125	65018										PINK1;NM_032409.3
1	20975487	20975724	65018										PINK1;NM_032409.3
1	20976926	20977184	65018										PINK1;NM_032409.3
1	22379201	22379235	998										CDC42;NM_001791.4
1	22404921	22405076	998										CDC42;NM_001791.4
1	22408214	22408287	998										CDC42;NM_001791.4
1	22412931	22413041	998										CDC42;NM_001791.4
1	22413161	22413359	998										CDC42;NM_001791.4
1	22417920	22418010	998										CDC42;NM_001791.4
1	23037330	23037536	2048										EPHB2;NM_004442.7
1	23107913	23107978	2048										EPHB2;NM_004442.7
1	23110884	23111569	2048										EPHB2;NM_004442.7
1	23189529	23189685	2048										EPHB2;NM_004442.7
1	23191369	23191705	2048										EPHB2;NM_004442.7
1	23208851	23208976	2048										EPHB2;NM_004442.7
1	23219376	23219539	2048										EPHB2;NM_004442.7
1	23221964	23222073	2048										EPHB2;NM_004442.7
1	23222903	23222971	2048										EPHB2;NM_004442.7
1	23232479	23232602	2048										EPHB2;NM_004442.7
1	23233202	23233450	2048										EPHB2;NM_004442.7
1	23234445	23234661	2048										EPHB2;NM_004442.7
1	23235514	23235664	2048										EPHB2;NM_004442.7
1	23236874	23237068	2048										EPHB2;NM_004442.7
1	23238936	23239092	2048										EPHB2;NM_004442.7
1	23239954	23240063	2048										EPHB2;NM_004442.7
1	24122438	24122497	2582										GALE;NM_000403.4
1	24122640	24122755	2582										GALE;NM_000403.4
1	24122998	24123076	2582										GALE;NM_000403.4
1	24123186	24123272	2582										GALE;NM_000403.4
1	24123365	24123432	2582										GALE;NM_000403.4
1	24123523	24123637	2582										GALE;NM_000403.4
1	24124184	24124361	2582										GALE;NM_000403.4
1	24124606	24124720	2582										GALE;NM_000403.4
1	24125104	24125220	2582										GALE;NM_000403.4
1	24125376	24125502	2582										GALE;NM_000403.4
1	24125855	24125926	2582										GALE;NM_000403.4
1	24126876	24127068	2582										GALE;NM_000403.4
1	24128952	24129054	3155										HMGCL;NM_000191.3
1	24130889	24131015	3155										HMGCL;NM_000191.3
1	24134624	24134813	3155										HMGCL;NM_000191.3
1	24137225	24137289	3155										HMGCL;NM_000191.3
1	24140679	24140828	3155										HMGCL;NM_000191.3
1	24143164	24143260	3155										HMGCL;NM_000191.3
1	24143965	24144073	3155										HMGCL;NM_000191.3
1	24146999	24147083	3155										HMGCL;NM_000191.3
1	24151845	24151919	3155										HMGCL;NM_000191.3
1	26126683	26126904	57190										SELENON;NM_020451.3
1	26127533	26127651	57190										SELENON;NM_020451.3
1	26128506	26128608	57190										SELENON;NM_020451.3
1	26131632	26131766	57190										SELENON;NM_020451.3
1	26135070	26135280	57190										SELENON;NM_020451.3
1	26135516	26135641	57190										SELENON;NM_020451.3
1	26136173	26136311	57190										SELENON;NM_020451.3
1	26137944	26138026	57190										SELENON;NM_020451.3
1	26138181	26138370	57190										SELENON;NM_020451.3
1	26139177	26139283	57190										SELENON;NM_020451.3
1	26140371	26140484	57190										SELENON;NM_020451.3
1	26140567	26140669	57190										SELENON;NM_020451.3
1	26142038	26142209	57190										SELENON;NM_020451.3
1	29520533	29520691	51102										MECR;NM_016011.5
1	29522452	29522525	51102										MECR;NM_016011.5
1	29522709	29522770	51102										MECR;NM_016011.5
1	29527027	29527101	51102										MECR;NM_016011.5
1	29528454	29528557	51102										MECR;NM_016011.5
1	29529642	29529745	51102										MECR;NM_016011.5
1	29533273	29533417	51102										MECR;NM_016011.5
1	29542516	29542648	51102										MECR;NM_016011.5
1	29543099	29543197	51102										MECR;NM_016011.5
1	29557242	29557446	51102										MECR;NM_016011.5
1	33241581	33241692	8565										YARS1;NM_003680.3
1	33244982	33245124	8565										YARS1;NM_003680.3
1	33245685	33245879	8565										YARS1;NM_003680.3
1	33246648	33246746	8565										YARS1;NM_003680.3
1	33248004	33248140	8565										YARS1;NM_003680.3
1	33251962	33252048	8565										YARS1;NM_003680.3
1	33252540	33252676	8565										YARS1;NM_003680.3
1	33256762	33256855	8565										YARS1;NM_003680.3
1	33263363	33263444	8565										YARS1;NM_003680.3
1	33272082	33272212	8565										YARS1;NM_003680.3
1	33276191	33276367	8565										YARS1;NM_003680.3
1	33276511	33276658	8565										YARS1;NM_003680.3
1	33282788	33283633	8565										YARS1;NM_003680.3
1	33352091	33352116	3208										HPCA;NM_002143.3
1	33354478	33354877	3208										HPCA;NM_002143.3
1	33359124	33359230	3208										HPCA;NM_002143.3
1	33359365	33359463	3208										HPCA;NM_002143.3
1	43392711	43392912	6513										SLC2A1;NM_006516.4
1	43393275	43393479	6513										SLC2A1;NM_006516.4
1	43394602	43394704	6513										SLC2A1;NM_006516.4
1	43394880	43394985	6513										SLC2A1;NM_006516.4
1	43395263	43395451	6513										SLC2A1;NM_006516.4
1	43395543	43395706	6513										SLC2A1;NM_006516.4
1	43396296	43396537	6513										SLC2A1;NM_006516.4
1	43396716	43396877	6513										SLC2A1;NM_006516.4
1	43408896	43408992	6513										SLC2A1;NM_006516.4
1	43424304	43424539	6513										SLC2A1;NM_006516.4
1	43803488	43803598	4352										MPL;NM_005373.3
1	43803769	43803902	4352										MPL;NM_005373.3
1	43804212	43804391	4352										MPL;NM_005373.3
1	43804941	43805240	4352										MPL;NM_005373.3
1	43805634	43805797	4352										MPL;NM_005373.3
1	43806057	43806184	4352										MPL;NM_005373.3
1	43812115	43812300	4352										MPL;NM_005373.3
1	43812462	43812605	4352										MPL;NM_005373.3
1	43814513	43814673	4352										MPL;NM_005373.3
1	43814933	43815030	4352										MPL;NM_005373.3
1	43817886	43817974	4352										MPL;NM_005373.3
1	43818188	43818443	4352										MPL;NM_005373.3
1	45316622	45316675	8891										EIF2B3;NM_020365.5
1	45323375	45323479	8891										EIF2B3;NM_020365.5
1	45340349	45340498	8891										EIF2B3;NM_020365.5
1	45341289	45341367	8891										EIF2B3;NM_020365.5
1	45345489	45345680	8891										EIF2B3;NM_020365.5
1	45347283	45347411	8891										EIF2B3;NM_020365.5
1	45363026	45363116	8891										EIF2B3;NM_020365.5
1	45392299	45392411	8891										EIF2B3;NM_020365.5
1	45407177	45407337	8891										EIF2B3;NM_020365.5
1	45443986	45444132	8891										EIF2B3;NM_020365.5
1	45446692	45446849	8891										EIF2B3;NM_020365.5
1	45452164	45452267	8891										EIF2B3;NM_020365.5
1	45965971	45966085	25974										MMACHC;NM_015506.3
1	45973027	45973222	25974										MMACHC;NM_015506.3
1	45973883	45974036	25974										MMACHC;NM_015506.3
1	45974467	45974887	25974										MMACHC;NM_015506.3
1	46654390	46654652	55624										POMGNT1;NM_001243766.1
1	46654913	46655029	55624										POMGNT1;NM_001243766.1
1	46655155	46655239	55624										POMGNT1;NM_001243766.1
1	46655525	46655661	55624										POMGNT1;NM_001243766.1
1	46656144	46656189	55624										POMGNT1;NM_001243766.1
1	46656391	46656456	55624										POMGNT1;NM_001243766.1
1	46657769	46657895	55624										POMGNT1;NM_001243766.1
1	46657979	46658108	55624										POMGNT1;NM_001243766.1
1	46658189	46658262	55624										POMGNT1;NM_001243766.1
1	46658571	46658630	55624										POMGNT1;NM_001243766.1
1	46658845	46658887	55624										POMGNT1;NM_001243766.1
1	46658976	46659060	55624										POMGNT1;NM_001243766.1
1	46659235	46659311	55624										POMGNT1;NM_001243766.1
1	46659526	46659597	55624										POMGNT1;NM_001243766.1
1	46659945	46660073	55624										POMGNT1;NM_001243766.1
1	46660224	46660323	55624										POMGNT1;NM_001243766.1
1	46660515	46660633	55624										POMGNT1;NM_001243766.1
1	46661482	46661596	55624										POMGNT1;NM_001243766.1
1	46661683	46661749	55624										POMGNT1;NM_001243766.1
1	46662402	46662521	55624										POMGNT1;NM_001243766.1
1	46662641	46662756	55624										POMGNT1;NM_001243766.1
1	46663373	46663543	55624										POMGNT1;NM_001243766.1
1	46685376	46685977	55624										POMGNT1;NM_001243766.1
1	53153391	53153840	65260										COA7;NM_023077.3
1	53158398	53158539	65260										COA7;NM_023077.3
1	53163892	53164019	65260										COA7;NM_023077.3
1	53662495	53662767	1376										CPT2;NM_000098.3
1	53666390	53666471	1376										CPT2;NM_000098.3
1	53667994	53668101	1376										CPT2;NM_000098.3
1	53675686	53676991	1376										CPT2;NM_000098.3
1	53678935	53679267	1376										CPT2;NM_000098.3
1	65775225	65775621	9829										DNAJC6;NM_001256864.2
1	65830317	65830468	9829										DNAJC6;NM_001256864.2
1	65831567	65831617	9829										DNAJC6;NM_001256864.2
1	65831730	65831879	9829										DNAJC6;NM_001256864.2
1	65845084	65845207	9829										DNAJC6;NM_001256864.2
1	65849875	65850009	9829										DNAJC6;NM_001256864.2
1	65851394	65851589	9829										DNAJC6;NM_001256864.2
1	65852494	65852612	9829										DNAJC6;NM_001256864.2
1	65854018	65854098	9829										DNAJC6;NM_001256864.2
1	65854938	65855132	9829										DNAJC6;NM_001256864.2
1	65855229	65855310	9829										DNAJC6;NM_001256864.2
1	65858113	65858548	9829										DNAJC6;NM_001256864.2
1	65860580	65860715	9829										DNAJC6;NM_001256864.2
1	65864495	65864564	9829										DNAJC6;NM_001256864.2
1	65867443	65867563	9829										DNAJC6;NM_001256864.2
1	65871552	65871816	9829										DNAJC6;NM_001256864.2
1	65874323	65874466	9829										DNAJC6;NM_001256864.2
1	65876932	65877109	9829										DNAJC6;NM_001256864.2
1	65878606	65878708	9829										DNAJC6;NM_001256864.2
1	94996015	94996152	2152										F3;NM_001993.5
1	94997876	94998036	2152										F3;NM_001993.5
1	94998645	94998824	2152										F3;NM_001993.5
1	95001520	95001720	2152										F3;NM_001993.5
1	95005812	95005924	2152										F3;NM_001993.5
1	95007092	95007315	2152										F3;NM_001993.5
1	110162458	110162900	271										AMPD2;NM_001368809.2
1	110163535	110163888	271										AMPD2;NM_001368809.2
1	110167924	110168055	271										AMPD2;NM_001368809.2
1	110168283	110168414	271										AMPD2;NM_001368809.2
1	110168781	110168850	271										AMPD2;NM_001368809.2
1	110168940	110169049	271										AMPD2;NM_001368809.2
1	110169347	110169534	271										AMPD2;NM_001368809.2
1	110169796	110169938	271										AMPD2;NM_001368809.2
1	110170050	110170140	271										AMPD2;NM_001368809.2
1	110170395	110170525	271										AMPD2;NM_001368809.2
1	110170704	110170899	271										AMPD2;NM_001368809.2
1	110170985	110171117	271										AMPD2;NM_001368809.2
1	110171264	110171428	271										AMPD2;NM_001368809.2
1	110171730	110171857	271										AMPD2;NM_001368809.2
1	110171948	110172112	271										AMPD2;NM_001368809.2
1	110172417	110172538	271										AMPD2;NM_001368809.2
1	110172854	110173028	271										AMPD2;NM_001368809.2
1	110173304	110173415	271										AMPD2;NM_001368809.2
1	110173564	110173774	271										AMPD2;NM_001368809.2
1	111148012	111148344	3737										KCNA2;NM_004974.4
1	111148849	111148980	3737										KCNA2;NM_004974.4
1	112318698	112318900	3752										KCND3;NM_004980.5
1	112319647	112319895	3752										KCND3;NM_004980.5
1	112321057	112321114	3752										KCND3;NM_004980.5
1	112322846	112322936	3752										KCND3;NM_004980.5
1	112323311	112323413	3752										KCND3;NM_004980.5
1	112329565	112329728	3752										KCND3;NM_004980.5
1	112524242	112525420	3752										KCND3;NM_004980.5
1	112531369	112531796	3752										KCND3;NM_004980.5
1	114437686	114438114	10717										AP4B1;NM_006594.5
1	114438378	114438660	10717										AP4B1;NM_006594.5
1	114438879	114439087	10717										AP4B1;NM_006594.5
1	114440461	114440565	10717										AP4B1;NM_006594.5
1	114441339	114441423	10717										AP4B1;NM_006594.5
1	114442525	114443022	10717										AP4B1;NM_006594.5
1	114443857	114444005	10717										AP4B1;NM_006594.5
1	114444376	114444507	10717										AP4B1;NM_006594.5
1	114445259	114445484	10717										AP4B1;NM_006594.5
1	114447226	114447415	10717										AP4B1;NM_006594.5
1	114447563	114447650	10717										AP4B1;NM_006594.5
1	115836247	115836371	4803										NGF;NM_002506.3
1	115880824	115880870	4803										NGF;NM_002506.3
1	116915865	116916145	476										ATP1A1;NM_000701.8
1	116926635	116926746	476										ATP1A1;NM_000701.8
1	116927404	116927464	476										ATP1A1;NM_000701.8
1	116929909	116930113	476										ATP1A1;NM_000701.8
1	116930752	116930866	476										ATP1A1;NM_000701.8
1	116931259	116931394	476										ATP1A1;NM_000701.8
1	116931523	116931641	476										ATP1A1;NM_000701.8
1	116932060	116932329	476										ATP1A1;NM_000701.8
1	116932834	116933033	476										ATP1A1;NM_000701.8
1	116933403	116933513	476										ATP1A1;NM_000701.8
1	116935475	116935610	476										ATP1A1;NM_000701.8
1	116936152	116936345	476										ATP1A1;NM_000701.8
1	116937731	116937907	476										ATP1A1;NM_000701.8
1	116939219	116939356	476										ATP1A1;NM_000701.8
1	116940509	116940660	476										ATP1A1;NM_000701.8
1	116941242	116941411	476										ATP1A1;NM_000701.8
1	116941551	116941706	476										ATP1A1;NM_000701.8
1	116942041	116942165	476										ATP1A1;NM_000701.8
1	116943482	116943628	476										ATP1A1;NM_000701.8
1	116943751	116943882	476										ATP1A1;NM_000701.8
1	116944175	116944277	476										ATP1A1;NM_000701.8
1	116946505	116946597	476										ATP1A1;NM_000701.8
1	116947037	116947066	476										ATP1A1;NM_000701.8
1	145507608	145507733	9939										RBM8A;NM_005105.5
1	145508015	145508075	9939										RBM8A;NM_005105.5
1	145508206	145508284	9939										RBM8A;NM_005105.5
1	145508474	145508611	9939										RBM8A;NM_005105.5
1	145508915	145509052	9939										RBM8A;NM_005105.5
1	145509165	145509211	9939										RBM8A;NM_005105.5
1	145516371	145516456	8799										PEX11B;NM_003846.3
1	145517272	145517388	8799										PEX11B;NM_003846.3
1	145518070	145518272	8799										PEX11B;NM_003846.3
1	145522513	145522919	8799										PEX11B;NM_003846.3
1	154140412	154140416	7170										TPM3;NM_152263.4
1	154141780	154141859	7170										TPM3;NM_152263.4
1	154142875	154142945	7170										TPM3;NM_152263.4
1	154143124	154143187	7170										TPM3;NM_152263.4
1	154143888	154143964	7170										TPM3;NM_152263.4
1	154145383	154145454	7170										TPM3;NM_152263.4
1	154145559	154145677	7170										TPM3;NM_152263.4
1	154148590	154148724	7170										TPM3;NM_152263.4
1	154163661	154163787	7170										TPM3;NM_152263.4
1	154164377	154164576	7170										TPM3;NM_152263.4
1	154557281	154557519	103										ADAR;NM_001111.5
1	154557692	154557820	103										ADAR;NM_001111.5
1	154558228	154558341	103										ADAR;NM_001111.5
1	154558656	154558839	103										ADAR;NM_001111.5
1	154560600	154560734	103										ADAR;NM_001111.5
1	154561026	154561149	103										ADAR;NM_001111.5
1	154561844	154561938	103										ADAR;NM_001111.5
1	154562232	154562404	103										ADAR;NM_001111.5
1	154562659	154562885	103										ADAR;NM_001111.5
1	154569280	154569471	103										ADAR;NM_001111.5
1	154569598	154569743	103										ADAR;NM_001111.5
1	154570303	154570452	103										ADAR;NM_001111.5
1	154570877	154571061	103										ADAR;NM_001111.5
1	154573516	154575102	103										ADAR;NM_001111.5
1	154580467	154580662	103										ADAR;NM_001111.5
1	155112966	155113007	54344										DPM3;NM_153741.2
1	155204785	155204891	2629										GBA;NM_000157.4
1	155204985	155205102	2629										GBA;NM_000157.4
1	155205471	155205635	2629										GBA;NM_000157.4
1	155206035	155206260	2629										GBA;NM_000157.4
1	155207131	155207369	2629										GBA;NM_000157.4
1	155207924	155208097	2629										GBA;NM_000157.4
1	155208307	155208441	2629										GBA;NM_000157.4
1	155209406	155209553	2629										GBA;NM_000157.4
1	155209676	155209868	2629										GBA;NM_000157.4
1	155210420	155210508	2629										GBA;NM_000157.4
1	155210876	155211040	2629										GBA;NM_000157.4
1	155580008	155580123	55154										MSTO1;NM_018116.4
1	155580215	155580351	55154										MSTO1;NM_018116.4
1	155580829	155580899	55154										MSTO1;NM_018116.4
1	155581006	155581082	55154										MSTO1;NM_018116.4
1	155581339	155581394	55154										MSTO1;NM_018116.4
1	155581479	155581618	55154										MSTO1;NM_018116.4
1	155581773	155581891	55154										MSTO1;NM_018116.4
1	155581972	155582107	55154										MSTO1;NM_018116.4
1	155582208	155582361	55154										MSTO1;NM_018116.4
1	155582634	155582766	55154										MSTO1;NM_018116.4
1	155582839	155583024	55154										MSTO1;NM_018116.4
1	155583252	155583357	55154										MSTO1;NM_018116.4
1	155583447	155583557	55154										MSTO1;NM_018116.4
1	155583849	155584064	55154										MSTO1;NM_018116.4
1	156084501	156085065	4000										LMNA;NM_170707.4
1	156100407	156100564	4000										LMNA;NM_170707.4
1	156104193	156104319	4000										LMNA;NM_170707.4
1	156104595	156104766	4000										LMNA;NM_170707.4
1	156104977	156105103	4000										LMNA;NM_170707.4
1	156105691	156105912	4000										LMNA;NM_170707.4
1	156106004	156106227	4000										LMNA;NM_170707.4
